"Allow editing even if the doctype has a workflow set up.

Does nothing if a workflow isn't set up.","即使文档类型已设置工作流程，也允许编辑。

如果未设置工作流程，则不执行任何操作。",
Allow events in timeline,允许时间线中的事件,
Allow in Quick Entry,允许快速录入,
Allow incomplete forms,允许不完整表单,
Allow multiple responses,允许多次提交,
Allow on Submit,提交时允许,
Allow only one session per user,每个用户仅允许一个会话,
Allow page break inside tables,允许表格内分页,
Allow print,允许打印,
Allow saving if mandatory fields are not filled,必填字段未填时允许保存,
Allow sending usage data for improving applications,允许发送使用数据以改进应用程序,
Allow user to login only after this hour (0-24),仅允许用户在此时间后登录（0-24）,
Allow user to login only before this hour (0-24),仅允许用户在此时间前登录（0-24）,
"Allow users to log in without a password, using a login link sent to their email",允许用户通过发送至邮箱的登录链接免密登录,
Allowed,允许,
Allowed File Extensions,允许的文件扩展名,
Allowed In Mentions,允许提及,
Allowed Modules,允许的模块,
Allowed Public Client Origins,允许的公共客户端来源,
Allowed Roles,允许的角色,
Allowed embedding domains,允许的嵌入域名,
"Allowing DocType, DocType. Be careful!",修改核心单据类型：DocType 。请格外小心！,
Allows clients to view this as an Authorization Server when querying the <code>/.well-known/oauth-protected-resource</code> end point.,允许客户端在查询<code>/.well-known/oauth-protected-resource</code>端点时将此视为授权服务器。,
Allows enabled Social Login Key Base URL to be shown as authorization server.,允许将已启用的社交登录密钥基础URL显示为授权服务器。,
Allows printing or PDF download of documents.,允许打印或下载文档 PDF。,
Allows sharing document access with other users.,允许与其他用户共享文档访问权限。,
Allows skipping authorization if a user has active tokens.,若用户持有有效令牌，允许跳过授权流程。,
Allows the user to access reports related to the document.,允许用户访问与文档相关的报表。,
Allows the user to create new documents.,允许用户创建新文档。,
Allows the user to delete documents.,允许用户删除文档。,
Allows the user to edit existing records they have access to.,允许用户编辑他们有权访问的现有记录。,
Allows the user to email from the document.,允许用户从文档发送邮件。,
Allows the user to export data from the Report view.,允许用户从报表视图导出数据。,
Allows the user to search and see records.,允许用户搜索和查看记录。,
Allows the user to use Data Import tool to create / update records.,允许用户使用数据导入工具创建/更新记录。,
Allows the user to view the document.,允许用户查看文档。,
Allows users to enable the mask property for any field of the respective doctype.,允许用户为相应文档类型的任何字段启用掩码属性。,
Already Registered,已注册,
Already amended as {0},已修订为 {0},
Already in the following Users ToDo list:{0},已在以下用户待办列表中：{0},
Also adding the dependent currency field {0},还要添加从属货币字段{0},
Also adding the status dependency field {0},同时添加状态依赖字段{0},
Alternative Email ID,备用邮箱,
Always,始终,
Always BCC Address,始终密送地址,
"Always add ""Draft"" Heading for printing draft documents",打印草稿文档时始终添加“草稿”标题,
Always use this email address as sender address,始终使用此邮箱作为发件地址,
Always use this name as sender name,始终使用此名称作为发件人名称,
Amend,修订,
Amend Counter,修订计数器,
Amended Document Naming Settings,修订单据命名设置,
Amended Documents,修订文档,
Amended From,修订自,
Amendment Naming Override,覆盖修订命名规则,
Amendment Not Allowed,不允许修订,
Amendment naming rules updated.,修订命名规则已更新。,
An error occurred while setting Session Defaults,设置会话默认值时发生错误,
An icon file with .ico extension. Should be 16 x 16 px. Generated using a favicon generator. [favicon-generator.org],.ico 格式的图标文件，应为 16 x 16 像素。可通过 favicon 生成器生成。[favicon-generator.org],
An unexpected error occurred while authorizing {}.,授权{}时发生意外错误。,
Analytics,分析,
Ancestors Of,祖先,
Announcement Widget,公告小部件,
Announcements,公告,
Annual,年度,
Anonymization Matrix,匿名化矩阵,
Anonymous responses,匿名响应,
Another transaction is blocking this one. Please try again in a few seconds.,另一个交易正在进行中。请稍后再试。,
"Another {0} with name {1} exists, select another name",具有相同名称{1}的{0}已存在，请更名。,
Any string-based printer languages can be used. Writing raw commands requires knowledge of the printer's native language provided by the printer manufacturer. Please refer to the developer manual provided by the printer manufacturer on how to write their native commands. These commands are rendered on the server side using the Jinja Templating Language.,可使用任何基于字符串的打印机语言。编写原始命令需了解打印机厂商提供的原生语言。请参考厂商提供的开发手册编写原生命令。这些命令通过 Jinja 模板语言在服务端渲染。,
"Apart from System Manager, roles with Set User Permissions right can set permissions for other users for that Document Type.",除系统管理员外，有“设置权限”的角色可以为其他用户设置某单据类型的权限。,
App,应用,
App ID,应用 ID,
App Logo,应用图标,
App Name,应用程序名称,
App Name (Client Name),应用名称（客户端名称）,
App not found for module: {0},未找到模块{0}对应的应用,
App {0} is not installed,未安装应用程序{0},
Append Emails to Sent Folder,将邮件附加到已发送文件夹,
Append To,附加到,
Append To can be one of {0},追加到可以是一个{0},
"Append as communication against this DocType (must have fields: ""Sender"" and ""Subject""). These fields can be defined in the email settings section of the appended doctype.",作为针对此 DocType 的通信附加(必须包含字段：“发件人”和“主题”)。这些字段可以在附加 DocType 的电子邮件设置部分中定义。,
Applicable Document Types,适用单据类型,
Applicable For,适用于,
Application Logo,应用徽标,
Application Name,应用名称,
Application Version,应用版本,
Application is not installed,应用未安装,
Applied On,应用于,
Applies To (DocType),适用于（文档类型）,
Apply,应用,
Apply Filters,应用筛选,
Apply Module Export Filter,应用模块导出筛选器,
Apply Strict User Permissions,应用严格用户权限,
Apply To,应用于,
Apply To All Document Types,应用于所有文档类型,
Apply User Permission On,应用用户权限于,
Apply document permissions,应用文档权限,
Apply this rule if the User is the Owner,若用户是所有者则应用此规则,
Apply to all Documents Types,适用所有单据类型,
Applying: {0},申请：{0},
Approval Required,需要审批,
Apps,应用,
Archive,归档,
Archived,已存档,
Archived Columns,归档列,
Are you sure you want to cancel the invitation?,是否确认取消邀请？,
Are you sure you want to clear the assignments?,确定要清除分配吗？,
Are you sure you want to delete all {0} rows?,确定要删除所有 {0} 行吗？,
Are you sure you want to delete the attachment?,您确定要删除附件？,
Are you sure you want to delete this record?,是否确认删除本记录？,
Are you sure you want to discard the changes?,确定要放弃更改吗？,
Are you sure you want to generate a new report?,确定要生成新报告吗？,
Are you sure you want to log out?,确定要退出登录吗？,
Are you sure you want to merge {0} with {1}?,确定要将{0}与{1}合并吗？,
Are you sure you want to proceed?,您确定要继续吗？,
Are you sure you want to re-enable scheduler?,确定启动后台任务？,
Are you sure you want to relink this communication to {0}?,您确定要重新链接该通信{0}？,
Are you sure you want to remove all failed jobs?,确定删除所有运行出错的任务?,
Are you sure you want to remove the {0} filter?,你确定要删除过滤条件 {0}？,
Are you sure you want to reset all customizations?,确定要重置所有自定义设置吗？,
Are you sure you want to save this document?,确定要保存此文档吗？,
Are you sure you want to {0}?,是否确认要{0}？,
Are you sure?,你确定吗？,
Arguments,参数,
Arial,Arial字体,
"As a best practice, do not assign the same set of permission rule to different Roles. Instead, set multiple Roles to the same User.",一种最佳的做法是，不要给不同的角色分派同样的权限规则，而是向同一用户分派多个角色。,
"As document sharing is disabled, please give them the required permissions before assigning.",由于文档共享已禁用，请在分配前授予必要权限。,
"As per your request, your account and data on {0} associated with email {1} has been permanently deleted",根据您的要求，已永久删除您在{0}上与电子邮件{1}关联的账户和数据,
Ask,询问,
Assign,分配,
Assign Condition,分配条件,
Assign To,执行人,
Assign To User Group,分配给用户组,
Assign To Users,分配给用户,
Assign a user,分配用户,
"Assign one by one, in sequence",按顺序逐个用户分派,
Assign to me,自己认领,
Assign to the one who has the least assignments,指派给待办最少的用户,
Assign to the user set in this field,分配给此字段设置的用户,
Assigned,已分配,
Assigned By,发起人,
Assigned By Full Name,分配人全名,
Assigned To,创建待办,
Assigned To/Owner,执行人/发起人,
Assignee,负责人,
Assigning...,正在分配...,
Assignment,分派,
Assignment Completed,分配完成,
Assignment Days,分配天数,
Assignment Rule,分派规则,
Assignment Rule Day,分配规则日,
Assignment Rule User,分派规则用户,
Assignment Rule is not allowed on document type {0},文档类型{0}不允许使用分配规则,
Assignment Rules,分配规则集,
Assignment Update on {0},{0}上的分配更新,
Assignment for {0} {1},{0} {1}的分派,
Assignment of {0} removed by {1},{1}移除了{0}的分配,
Assignments,任务分派,
Asynchronous,异步,
At least one column is required to show in the grid.,网格中需要至少显示一列。,
At least one field is required in Web Form Fields Table,Web表单字段表中需要至少一个字段,
At least one field of Parent Document Type is mandatory,父文档类型必须至少有一个字段,
Attach,添加文件,
Attach Document Print,添加打印输出作为附件,
Attach Files,附件,
Attach Image,附加图片,
Attach Package,附加程序包,
Attach Print,附加打印格式,
Attach a web link,添加一个网址,
Attach files / urls and add in table.,添加文件/网址并添加到表格中。,
Attached File,附加文件,
Attached To DocType,附加到文档类型,
Attached To Field,附加到字段,
Attached To Name,附加到名称,
Attached To Name must be a string or an integer,附加到名称必须是字符串或整数,
Attachment,附件,
Attachment Limit (MB),附件限制(MB),
Attachment Limit Reached,已达到附件限制,
Attachment Link,附件链接,
Attachment Not Found,未找到附件,
Attachment Removed,附件已移除,
Attachment Settings,附件设置,
Attachments,附件,
Attempting Connection to QZ Tray...,尝试连接QZ托盘......,
Attempting to launch QZ Tray...,试图推出QZ Tray ......,
Attending,参加,
Attribution,归属,
Audit System Hooks,审计系统钩子,
Audit Trail,审计轨迹,
Auth URL Data,认证URL数据,
Auth URL data should be valid JSON,认证URL数据应为有效的JSON格式,
Authenticate as Service Principal,作为服务主体认证,
Authentication,认证,
Authentication Apps you can use are:,可使用的认证应用包括：,
Authentication failed while receiving emails from Email Account: {0}.,从电子邮件账户{0}接收邮件时认证失败。,
Author,作者,
Authorization,授权,
Authorization Code,授权码,
Authorization URI,授权URI,
Authorization error for {}.,{}的授权错误。,
Authorize API Access,授权API访问,
Authorize API Indexing  Access,授权API索引访问,
Authorize Google Calendar Access,授权Google日历访问,
Authorize Google Contacts Access,授权Google联系人访问,
Authorize URL,授权URL,
Authorized,已授权,
Authors,作者,
Authors / Maintainers,作者/维护者,
Auto,自动,
Auto Email Report,自动发邮件-报表,
Auto Name,自动命名,
Auto Repeat,自动重复,
Auto Repeat Day,自动重复日,
Auto Repeat Day{0} {1} has been repeated.,自动重复日{0} {1}已重复。,
Auto Repeat Document Creation Failed,自动重复文档创建失败,
Auto Repeat Schedule,自动重复计划,
Auto Repeat User,自动重复用户,
Auto Repeat created for this document,已为此文档创建自动重复,
Auto Repeat failed for {0},{0}自动重复失败,
Auto Reply,自动回复,
Auto Reply Message,自动回复消息,
Auto assignment failed: {0},自动分派失败：{0},
Auto follow documents that are assigned to you,自动关注分配给您的文档,
Auto follow documents that are shared with you,自动关注与您共享的文档,
Auto follow documents that you Like,自动关注您点赞的文档,
Auto follow documents that you comment on,自动关注您评论的文档,
Auto follow documents that you create,自动关注您创建的文档,
Auto repeat failed. Please enable auto repeat after fixing the issues.,自动重复失败。请在解决问题后重新启用自动重复。,
